timestamp,latitude,longitude,altitude,status,covariance_type,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8
1769896524577285716,43.66141986666667,-79.39603363333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896525535395862,43.661409133333336,-79.39602541666666,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896526577406648,43.661398633333334,-79.39601718333333,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896527573585336,43.66138815,-79.39600908333334,70.0,0,1,1.2100000000000002,0.0,0.0,0.0,1.2100000000000002,0.0,0.0,0.0,4.840000000000001
1769896528568603390,43.66137801666667,-79.39600061666667,70.0,0,1,1.2100000000000002,0.0,0.0,0.0,1.2100000000000002,0.0,0.0,0.0,4.840000000000001
1769896529555300333,43.661368366666665,-79.39599131666667,70.0,0,1,1.44,0.0,0.0,0.0,1.44,0.0,0.0,0.0,5.76
1769896530564715596,43.66135906666667,-79.39598095,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896531548750488,43.66135011666667,-79.3959701,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896532566297021,43.6613413,-79.39595936666667,70.0,0,1,0.6400000000000001,0.0,0.0,0.0,0.6400000000000001,0.0,0.0,0.0,2.5600000000000005
1769896533524463893,43.66133283333333,-79.39594888333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896534566538438,43.66132401666667,-79.39593875,70.0,0,1,0.6400000000000001,0.0,0.0,0.0,0.6400000000000001,0.0,0.0,0.0,2.5600000000000005
1769896535533546870,43.6613152,-79.3959279,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896536581268692,43.661306616666664,-79.39591598333334,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896537522118652,43.66129826666667,-79.39590393333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896538602589758,43.66128991666667,-79.39589201666666,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896539532409713,43.661281216666666,-79.39588056666666,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896540580862611,43.66127216666667,-79.39586876666667,70.0,0,1,0.6400000000000001,0.0,0.0,0.0,0.6400000000000001,0.0,0.0,0.0,2.5600000000000005
1769896541542277642,43.66126286666667,-79.39585673333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896542574579300,43.661253683333335,-79.39584445,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896543535634738,43.661244616666664,-79.3958317,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896544565569981,43.66123616666667,-79.39581846666667,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
