Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1774725869.6137037,22445,1774725869,613105212,imu_link,-0.9512783069854888,0.30828623740502686,0.004771568410343143,0.002531920294765552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001642040666861305,0.003984726308643214,-0.00022476350107182976,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10769663207626343,-0.017191057733535766,-9.792106899553298,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6179256,22446,1774725869,617105212,imu_link,-0.951280120052595,0.3082804664147077,0.004796614009426997,0.0025059357325293765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002241631078091437,0.003977622818587597,-0.0001736951671584757,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10331305945396423,-0.006599875558853149,-9.793362150774001,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6218686,22447,1774725869,621105212,imu_link,-0.951280480212255,0.3082791456919166,0.004823444007416933,0.002480057763558073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022351035466889784,0.003492857618846172,0.0005062327495409553,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.11669913692474367,0.003412714256286621,-9.783947766618729,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6259048,22448,1774725869,625105212,imu_link,-0.9512811894455289,0.3082766660774405,0.004850006619484966,0.002464385332944589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001306902543893354,0.004069462043827539,0.0006381796409917266,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.11549291895484924,-0.007158854618072509,-9.794990054700852,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.62987,22449,1774725869,629105212,imu_link,-0.9512829731618302,0.30827045245755685,0.0049051478258283045,0.0024438982811798636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025181959513624584,0.0035885540217330206,0.0008391193977738338,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.12180840165901184,-0.008610238842010499,-9.782025663187026,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.633889,22450,1774725869,633105212,imu_link,-0.9512849645751854,0.30826384547787156,0.004947429755978317,0.002416750544220888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00268396732371688,0.0033876840781209934,0.0005235987755982988,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10999138821411134,-0.005511337390899658,-9.803678746744156,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.637879,22451,1774725869,637105212,imu_link,-0.9512879629593428,0.3082539296587854,0.005005656071372177,0.00238113121761753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002452484305024872,0.003639709622108975,0.0006896319473405194,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10625505450248718,-0.0035009741077423094,-9.791253720989229,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6418774,22452,1774725869,641105212,imu_link,-0.9512917576812611,0.3082412810301777,0.005070610071521795,0.0023650264426543547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002852827928847331,0.00340428215930746,-0.0001568527398767304,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.11363946207427977,-0.022094382814407346,-9.797500557142259,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6458793,22453,1774725869,645105212,imu_link,-0.9512937962310036,0.3082345394421411,0.005105242314494128,0.0023491377582818967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004011778912049126,0.002624556315978993,-7.27976831006835e-05,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.11117799288368226,-0.015298374252319336,-9.80938621713829,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6499133,22454,1774725869,649105212,imu_link,-0.9512900078327594,0.3082475699444458,0.005021960864332371,0.002352983206344794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023853065821156107,0.003706067040269799,0.0010549293597829326,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.08912283666992188,-0.00821797283554077,-9.805826403129577,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.653893,22455,1774725869,653105212,imu_link,-0.951286442478293,0.30825938961594795,0.004965072507496068,0.0023666697259405825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036318032805974405,0.0031934114790815047,0.0005584530007606256,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.11165851874160766,-0.012827098411560057,-9.812455698638916,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6579325,22456,1774725869,657105212,imu_link,-0.9512819208019748,0.30827459118923817,0.004884089257708698,0.0023726050106232122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00407220221075317,0.00213930242404701,0.0005076464662350707,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.09804688831710816,-0.004363959321975708,-9.800932884698868,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6616807,22457,1774725869,661105212,imu_link,-0.9512770794364606,0.30829082786484163,0.0048009622690124674,0.0023736795360834065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003777189207288568,0.002675624649892347,0.0005079955320854696,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.09754674915885925,0.0019319100818634032,-9.780025106554032,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.66593,22458,1774725869,665105212,imu_link,-0.9512725327762441,0.3083058375098802,0.0047316030840155576,0.0023855555026691413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020799088696016425,0.0028953266961333933,0.0004384092548084556,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10722591286849975,-0.0044620258235931395,-9.796716025129317,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6699069,22459,1774725869,669105212,imu_link,-0.951269081538524,0.308317107204795,0.004686656482606792,0.002393985115652805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00343794956057843,0.0018317754098456087,-4.223696789826277e-05,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.11278628351020814,-0.006580262258529664,-9.783231881156922,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.673957,22460,1774725869,673105212,imu_link,-0.9512650737254745,0.3083299334224716,0.004646418416475182,0.0024129777579905637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031030732369982782,0.0019662879352968115,0.0008872206719587974,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.11888601991081238,-0.014700168592453001,-9.810641468358995,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.677887,22461,1774725869,677105212,imu_link,-0.9512602407351943,0.3083458871323782,0.0045705969007597425,0.002424444047080685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033960791118230866,0.0009326690456807298,7.227408432508518e-05,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10289137349700928,-0.003893240114212036,-9.796206079320907,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.681676,22462,1774725869,681105212,imu_link,-0.95125467006632,0.30836403692571424,0.0044884454995985125,0.002455048857068848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024691521993814177,0.0017911965047367406,0.0006198711371383061,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10854981064033509,-0.016847824977874754,-9.809925582897186,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6859736,22463,1774725869,685105212,imu_link,-0.9512487833508552,0.3083834851117432,0.0043791473383633294,0.002490251481653154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036248045102969433,0.0022292392404022776,-2.452187599052033e-05,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.0958796186313629,-0.023486927137374877,-9.822919394361497,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.689916,22464,1774725869,689105212,imu_link,-0.9512397264055464,0.30841307827923226,0.004230561927047886,0.0025413382322325533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027726475030107117,0.002302944494713998,0.0009701587180135681,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.09609536493492127,-0.021025457946777345,-9.800452358840943,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6939733,22465,1774725869,693105212,imu_link,-0.9512311359035156,0.3084410790745298,0.004091578680451192,0.002585693514052626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030144454175820064,0.0029850017131008624,0.0002246587813167101,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10088101021385192,-0.015327794202804565,-9.815927252796172,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.6979167,22466,1774725869,697105212,imu_link,-0.951227613289456,0.3084524298115516,0.004038356567408857,0.0026111176207800056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002547360403163284,0.0026760609822053453,-0.000507541746479951,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10706900646591187,-0.025252124166488647,-9.81923209390068,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7019212,22467,1774725869,701105212,imu_link,-0.9512256073391258,0.3084589860162653,0.004013130934959076,0.0026062747797870123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001201641736705576,0.003190531685815714,-0.00024373523004100813,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10101830331611633,-0.006599875558853149,-9.809092017633438,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7059019,22468,1774725869,705105212,imu_link,-0.9512242120475164,0.30846336748507025,0.0039994344194547796,0.0026179875241170263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015038629499809142,0.0036020454168509373,0.00022259929279935678,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10380339196205139,-0.02730171405029297,-9.801050564500809,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7099466,22469,1774725869,709105212,imu_link,-0.9512257578662823,0.30845821614195257,0.004034050517224451,0.0026101537629476946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025500307569188353,0.0030417947269607572,-0.0002909987461850146,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10427411116981507,-0.02461469190597534,-9.800521005392074,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7138712,22470,1774725869,713105212,imu_link,-0.9512268042257499,0.3084547336293893,0.0040704519671159595,0.0025837269346780357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014470873894135384,0.0029359405078273016,0.0004537506989334858,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10153805577468872,-0.004932745031356811,-9.796882738182068,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7179387,22471,1774725869,717105212,imu_link,-0.9512244937910979,0.30846200164989984,0.004051278399170927,0.0025967466836741646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016604713437623653,0.002600261332791232,0.0005034053161527245,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10719649291801453,-0.022731815074920655,-9.789949436517716,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.721852,22472,1774725869,721105212,imu_link,-0.9512212121491822,0.3084726221501183,0.004003748573648228,0.0026109267760736914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002075859705737016,0.002445799693989734,0.00042097341558103226,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.09615420483589172,-0.022378775669097902,-9.798432188907624,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7259142,22473,1774725869,725105212,imu_link,-0.9512185128526813,0.3084810628256796,0.003983597134659977,0.002627858090030127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028366836332663838,0.0016887282243521534,6.056292504420323e-06,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.1131197096157074,-0.023104467781066895,-9.80866052502632,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7297196,22474,1774725869,729105212,imu_link,-0.9512163602227297,0.30848754855733124,0.0039862906490785045,0.002641574638617362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037191744629522768,0.0019423420179594494,0.0009382890058721516,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.1177778684425354,-0.026919254693984984,-9.79959918027687,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7339613,22475,1774725869,733105212,imu_link,-0.951215027860388,0.3084917728685063,0.003978847928753643,0.0026392449994030918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033903195252915053,0.00018432422230312112,-0.00027780405703993743,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10152824912452697,-0.015592573757171631,-9.805738143278122,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.737887,22476,1774725869,737105212,imu_link,-0.9512141539380615,0.30849420593299465,0.003995396398911328,0.0026448178168881446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027660327051456535,0.0013060647858523966,0.00017126915949820356,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.11572827855873109,-0.02241800226974487,-9.795401934007645,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.741715,22477,1774725869,741105212,imu_link,-0.9512136315134412,0.30849546975504955,0.004018914558847103,0.0026496583536900734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019835841481840753,0.0013156640967383656,-1.3020156219877699e-05,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.11856240045547485,-0.02082932494354248,-9.786703435314179,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7459607,22478,1774725869,745105212,imu_link,-0.9512130040995036,0.30849727044404585,0.00402330099415603,0.002658572865600227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001409981689516139,0.0006882531372314439,0.0004329812808347533,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10163612227630615,-0.029488597036361697,-9.811239674018859,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7499208,22479,1774725869,749105212,imu_link,-0.9512129912438378,0.3084971847809687,0.004033547562981794,0.002657586353167369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031134230394626043,0.0009694954928978101,-1.1274826967883368e-05,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10047893755722045,-0.025585550271987917,-9.813485396905898,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7539136,22480,1774725869,753105212,imu_link,-0.9512129380988997,0.308497180331696,0.004042437752024363,0.0026636098949965564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002215363872848922,0.0011630001470664215,2.040289895581371e-05,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.10210684148406982,-0.030263322399139408,-9.827636393089294,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
1774725869.7579052,22481,1774725869,757105212,imu_link,-0.951213930582833,0.3084938311129114,0.004062534834064824,0.002666503545478195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025077239758504928,0.00021141173229407314,-0.00034604643079291574,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,0.0,0.0,0.0,2.7491722135750453e-06,-0.09815476146888734,-0.033215124097824095,-9.80662074179268,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06,0.0,0.0,0.0,7.53975837175367e-06
